Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '147.32.80.9-UDP', 'biflow_src_port': 1025, 'biflow_dst_port': 53}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.63.150.52-TCP', 'biflow_src_port': 1048, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.63.150.52-TCP', 'biflow_src_port': 1049, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.63.150.52-TCP', 'biflow_src_port': 1050, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.63.150.52-TCP', 'biflow_src_port': 1051, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.63.150.52-TCP', 'biflow_src_port': 1052, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '60.190.223.75-TCP', 'biflow_src_port': 1053, 'biflow_dst_port': 2012}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.63.150.52-TCP', 'biflow_src_port': 1054, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '195.88.191.59-TCP', 'biflow_src_port': 1056, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.63.150.63-TCP', 'biflow_src_port': 1058, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '195.88.191.59-TCP', 'biflow_src_port': 1059, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.63.150.63-TCP', 'biflow_src_port': 1060, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.63.150.63-TCP', 'biflow_src_port': 1061, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '195.88.191.59-TCP', 'biflow_src_port': 1062, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '80.191.187.36-TCP', 'biflow_src_port': 1063, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '98.154.67.160-TCP', 'biflow_src_port': 1064, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '95.134.172.70-TCP', 'biflow_src_port': 1065, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '109.200.239.148-TCP', 'biflow_src_port': 1066, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '112.205.182.117-TCP', 'biflow_src_port': 1067, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '178.133.119.252-TCP', 'biflow_src_port': 1068, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '82.103.123.207-TCP', 'biflow_src_port': 1069, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '117.197.22.127-TCP', 'biflow_src_port': 1070, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '117.199.114.136-TCP', 'biflow_src_port': 1071, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '210.212.164.162-TCP', 'biflow_src_port': 1072, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '124.125.21.140-TCP', 'biflow_src_port': 1073, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.63.150.63-TCP', 'biflow_src_port': 1113, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '125.99.28.64-TCP', 'biflow_src_port': 1074, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '112.205.111.114-TCP', 'biflow_src_port': 1075, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '115.98.215.108-TCP', 'biflow_src_port': 1077, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '117.204.64.132-TCP', 'biflow_src_port': 1078, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '46.175.169.64-TCP', 'biflow_src_port': 1079, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '188.230.64.18-TCP', 'biflow_src_port': 1080, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '79.132.91.208-TCP', 'biflow_src_port': 1081, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '133.6.157.199-TCP', 'biflow_src_port': 1082, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '115.97.135.112-TCP', 'biflow_src_port': 1083, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '91.220.0.52-TCP', 'biflow_src_port': 1165, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.63.150.63-TCP', 'biflow_src_port': 1216, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '89.34.90.20-TCP', 'biflow_src_port': 1084, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '1.22.16.143-TCP', 'biflow_src_port': 1085, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '58.252.109.240-TCP', 'biflow_src_port': 1086, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '208.84.201.167-TCP', 'biflow_src_port': 1087, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '117.96.96.152-TCP', 'biflow_src_port': 1088, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '119.154.117.193-TCP', 'biflow_src_port': 1089, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '117.207.7.56-TCP', 'biflow_src_port': 1090, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '85.130.81.228-TCP', 'biflow_src_port': 1091, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '211.140.47.197-TCP', 'biflow_src_port': 1092, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '195.88.191.59-TCP', 'biflow_src_port': 1267, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '91.220.0.52-TCP', 'biflow_src_port': 1268, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '77.127.115.133-TCP', 'biflow_src_port': 1093, 'biflow_dst_port': 3128}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.63.150.63-TCP', 'biflow_src_port': 1269, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 3 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '49.128.164.249-TCP', 'biflow_src_port': 1270, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '61.178.56.36-TCP', 'biflow_src_port': 1271, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '67.195.168.31-TCP', 'biflow_src_port': 1272, 'biflow_dst_port': 25}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '61.150.114.216-TCP', 'biflow_src_port': 1273, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.63.150.63-TCP', 'biflow_src_port': 1274, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '91.220.0.52-TCP', 'biflow_src_port': 1275, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1276, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '182.72.80.42-TCP', 'biflow_src_port': 1277, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '190.77.235.75-TCP', 'biflow_src_port': 1278, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '86.101.54.123-TCP', 'biflow_src_port': 1279, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '91.220.0.52-TCP', 'biflow_src_port': 1280, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 3 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '89.46.59.46-TCP', 'biflow_src_port': 1281, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '27.255.59.59-TCP', 'biflow_src_port': 1282, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.3.164.222-TCP', 'biflow_src_port': 1283, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '209.236.119.101-TCP', 'biflow_src_port': 1284, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '118.34.142.43-TCP', 'biflow_src_port': 1285, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '91.220.0.52-TCP', 'biflow_src_port': 1286, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '77.127.115.2-TCP', 'biflow_src_port': 1287, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '116.73.89.104-TCP', 'biflow_src_port': 1288, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 3 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '27.255.59.64-TCP', 'biflow_src_port': 1289, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '195.113.232.73-TCP', 'biflow_src_port': 1290, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '184.106.213.57-TCP', 'biflow_src_port': 1291, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '91.220.0.52-TCP', 'biflow_src_port': 1292, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '84.229.253.152-TCP', 'biflow_src_port': 1293, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1295, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.54.165.141-TCP', 'biflow_src_port': 1296, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1298, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.54.186.47-TCP', 'biflow_src_port': 1299, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '61.17.216.93-TCP', 'biflow_src_port': 1300, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1302, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.54.234.24-TCP', 'biflow_src_port': 1303, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1305, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.54.234.78-TCP', 'biflow_src_port': 1306, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.3.164.223-TCP', 'biflow_src_port': 1308, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1309, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.54.186.10-TCP', 'biflow_src_port': 1310, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1312, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.54.234.24-TCP', 'biflow_src_port': 1313, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1315, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.54.234.78-TCP', 'biflow_src_port': 1316, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '182.2.117.2-TCP', 'biflow_src_port': 1317, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1319, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.55.16.187-TCP', 'biflow_src_port': 1320, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1322, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.54.165.169-TCP', 'biflow_src_port': 1323, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1325, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.55.16.187-TCP', 'biflow_src_port': 1326, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1328, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.55.16.187-TCP', 'biflow_src_port': 1329, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1331, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.245.116.9-TCP', 'biflow_src_port': 1332, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '184.106.213.57-TCP', 'biflow_src_port': 1334, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1335, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.55.40.23-TCP', 'biflow_src_port': 1336, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1338, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.55.40.23-TCP', 'biflow_src_port': 1339, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1341, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.54.186.47-TCP', 'biflow_src_port': 1342, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '117.204.74.3-TCP', 'biflow_src_port': 1343, 'biflow_dst_port': 6667}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1345, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.55.40.23-TCP', 'biflow_src_port': 1346, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1348, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.55.40.23-TCP', 'biflow_src_port': 1349, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1351, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.54.186.47-TCP', 'biflow_src_port': 1352, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1354, 'biflow_dst_port': 65500}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.55.40.23-TCP', 'biflow_src_port': 1355, 'biflow_dst_port': 443}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.117.171.138-TCP', 'biflow_src_port': 1357, 'biflow_dst_port': 65500}
